,,,20.00%,,40.00%,,50.00%,,60.00%,,70.00%,,80.00%,,90.00%,,100.00%,,
0.09084,0.09087,0.005531,0.018817,0.0075616,0.080311,0.011343,0.10383,0.011703,0.14995,0.010714,0.22715,0.011003,0.30235,0.0097364,0.40281,0.0084905,0.52428,0.0094477,
0.09216,0.09219,0.0056,0.027217,0.0076701,0.078332,0.010387,0.10064,0.012393,0.14754,0.011325,0.20489,0.011828,0.26598,0.0095511,0.3767,0.0092291,0.46106,0.0098788,
0.09348,0.0935,0.005668,0.031381,0.008438,0.0502,0.010143,0.055896,0.011456,0.11849,0.010811,0.18808,0.011669,0.25743,0.010193,0.34754,0.0093093,0.43434,0.0086868,
0.09371,0.09381,0.006861,0.02978,0.002437,0.062531,0.0015614,0.083276,0.0029009,0.13211,0.0036055,0.19262,0.0038654,0.25275,0.0033907,0.34557,0.0037889,0.44029,0.0042707,
0.0948,0.09482,0.005737,0.02459,0.008942,0.062436,0.011573,0.085999,0.013882,0.11637,0.012596,0.16049,0.012194,0.2217,0.011091,0.31607,0.010022,0.39438,0.0095376,
0.09612,0.09614,0.005807,0.021036,0.0091201,0.050401,0.012372,0.064305,0.013129,0.095876,0.01247,0.16101,0.011078,0.20379,0.010958,0.27315,0.0097694,0.34477,0.009317,
0.09743,0.09746,0.005876,0.031543,0.0094337,0.050272,0.012767,0.059888,0.013976,0.090067,0.013831,0.15645,0.012382,0.18391,0.0116,0.2538,0.0098183,0.3209,0.0097748,
0.09768,0.09777,0.007033,0.025144,0.0025574,0.04796,0.0016727,0.063323,0.003105,0.094685,0.0034949,0.14373,0.0036098,0.19293,0.0033795,0.25821,0.0032007,0.3348,0.0038051,
0.09875,0.09877,0.005945,0.029787,0.0094966,0.041023,0.011966,0.050741,0.014091,0.074623,0.013877,0.13385,0.013035,0.16732,0.011314,0.23073,0.0090561,0.30053,0.010083,
0.1001,0.1001,0.006014,0.042897,0.010025,0.047545,0.013065,0.045024,0.015206,0.085905,0.013842,0.14591,0.012682,0.15186,0.01145,0.20647,0.010669,0.26173,0.010617,
0.1016,0.1017,0.007208,0.023797,0.0025776,0.038041,0.0015705,0.044738,0.0028774,0.068021,0.0030141,0.10417,0.0029513,0.13792,0.003191,0.19661,0.0029893,0.24487,0.0033554,
0.1056,0.1057,0.007386,0.025704,0.0022385,0.02988,0.0013019,0.037081,0.0024471,0.047742,0.0029844,0.074367,0.0030731,0.10341,0.0027725,0.13844,0.002497,0.17947,0.0025475,
0.1095,0.1096,0.007565,0.026521,0.002565,0.02606,0.0015877,0.027992,0.002762,0.037906,0.002976,0.0564,0.0029983,0.070679,0.0026612,0.10782,0.0022048,0.12746,0.0021749,
0.1135,0.1136,0.007747,0.024513,0.00234,0.023438,0.0013121,0.020139,0.0026628,0.027556,0.0028378,0.044575,0.0028456,0.055922,0.0025185,0.07496,0.0021248,0.090225,0.0021942,
0.1174,0.1175,0.007931,0.026518,0.0022699,0.025913,0.0013779,0.014849,0.0025227,0.028987,0.0029451,0.032029,0.0025464,0.039398,0.0022169,0.063777,0.0021221,0.067679,0.0018223,
0.1214,0.1215,0.008116,0.029164,0.0024608,0.025675,0.0012969,0.020409,0.0024741,0.027041,0.0028081,0.032317,0.0027989,0.035877,0.0022927,0.052424,0.0017654,0.055527,0.0017374,
0.1253,0.1254,0.008303,0.033305,0.0025739,0.028763,0.0015501,0.023993,0.002447,0.0202,0.002743,0.027778,0.0026865,0.035725,0.0022237,0.046959,0.001871,0.046151,0.0017296,
0.1293,0.1293,0.008492,0.037853,0.0023688,0.031114,0.0013074,0.021221,0.0023756,0.028386,0.0027632,0.036732,0.002704,0.038506,0.0021708,0.045049,0.001815,0.046466,0.0015603,
0.1332,0.1333,0.008681,0.039908,0.0019456,0.033762,0.001195,0.033221,0.0022494,0.034276,0.0028557,0.040274,0.0027243,0.04221,0.0020306,0.051686,0.0017661,0.052142,0.001657,
0.1371,0.1372,0.008872,0.036361,0.0021476,0.035903,0.0013312,0.036014,0.0024389,0.039783,0.0029891,0.042083,0.0026287,0.050144,0.0020856,0.056361,0.0018113,0.054724,0.0016623,
0.141,0.1411,0.009064,0.040623,0.0020793,0.039241,0.0012539,0.032469,0.0022453,0.042942,0.0025539,0.048772,0.0024823,0.046451,0.002145,0.061555,0.0019099,0.061018,0.001676,
0.1449,0.145,0.009258,0.039102,0.0022588,0.042082,0.0012738,0.042035,0.0023429,0.042039,0.0027078,0.051988,0.0025424,0.054226,0.0022297,0.068268,0.0018625,0.069202,0.0016402,
0.1489,0.1489,0.009452,0.041727,0.0023143,0.041973,0.0011072,0.035966,0.0023534,0.043596,0.0025476,0.054614,0.0026541,0.059171,0.0021444,0.072147,0.0018503,0.073363,0.0017268,
0.1528,0.1528,0.009647,0.042349,0.0022823,0.044198,0.0012056,0.044214,0.002238,0.04477,0.0030257,0.057026,0.0024082,0.065577,0.0021394,0.07938,0.001869,0.079,0.0015491,
0.1567,0.1567,0.009843,0.037966,0.0021106,0.040532,0.0012053,0.043055,0.0023404,0.046525,0.0027022,0.058318,0.0025053,0.063394,0.0021635,0.079335,0.0018555,0.081749,0.0015437,
0.1606,0.1606,0.01004,0.035745,0.0021159,0.042326,0.0010756,0.044579,0.0021993,0.046373,0.0027736,0.057041,0.0025846,0.062417,0.0021011,0.082481,0.0016515,0.079606,0.0017055,
0.1645,0.1645,0.01024,0.039488,0.002081,0.040722,0.0012423,0.045188,0.0021498,0.045876,0.0025808,0.059447,0.0024703,0.0642,0.0019273,0.08113,0.0016231,0.08548,0.0016066,
0.1683,0.1684,0.01043,0.038966,0.002002,0.039753,0.0011375,0.043246,0.0019841,0.046492,0.0025294,0.054674,0.0024438,0.065131,0.0020343,0.077852,0.001693,0.08552,0.0014658,
0.1722,0.1723,0.01063,0.038257,0.0021085,0.03934,0.0012006,0.039098,0.0019541,0.044856,0.0025189,0.059229,0.0023634,0.06445,0.0019998,0.076553,0.0017346,0.079646,0.0014664,
0.1761,0.1762,0.01083,0.036539,0.0021645,0.036952,0.0011798,0.035379,0.0022907,0.042847,0.0024175,0.054429,0.0023364,0.055602,0.0019415,0.076247,0.0016564,0.077222,0.0016409,
0.18,0.18,0.01103,0.037844,0.0019958,0.035986,0.0011116,0.034611,0.0020866,0.039835,0.0024755,0.049955,0.0023774,0.054757,0.001874,0.071385,0.0016747,0.071965,0.0013568,
0.1838,0.1839,0.01123,0.031159,0.0019788,0.033433,0.0011277,0.033245,0.0020854,0.036517,0.0024874,0.049203,0.002222,0.050876,0.0021491,0.063495,0.0015999,0.068452,0.0014847,
0.1877,0.1877,0.01143,0.030246,0.001827,0.031298,0.0010194,0.027374,0.002138,0.030463,0.0022955,0.040223,0.0021862,0.045123,0.0017583,0.061104,0.0015687,0.062303,0.0014523,
0.1915,0.1916,0.01163,0.029008,0.0019336,0.029828,0.0011537,0.028259,0.0020885,0.028973,0.0023636,0.044344,0.0025068,0.043217,0.0019684,0.055795,0.0014784,0.057744,0.0014518,
0.1954,0.1954,0.01183,0.030041,0.0019182,0.028778,0.0010766,0.027203,0.0020337,0.029998,0.0023817,0.03698,0.002361,0.040169,0.0019792,0.052337,0.0015113,0.05197,0.0014875,
0.1992,0.1993,0.01203,0.02738,0.0017591,0.027599,0.0010351,0.02614,0.0019738,0.028336,0.0023185,0.039804,0.0022311,0.03518,0.0018296,0.050476,0.0016076,0.04809,0.0013736,
0.2031,0.2031,0.01223,0.024648,0.0019558,0.024764,0.0010332,0.023558,0.0020181,0.024638,0.0023642,0.033708,0.0022467,0.034572,0.0018778,0.044724,0.0015963,0.04293,0.0014121,
0.2069,0.2069,0.01243,0.024151,0.0018056,0.023561,0.0011231,0.023228,0.0020134,0.025615,0.0022072,0.029069,0.0022729,0.035228,0.0017197,0.043232,0.0015601,0.04155,0.0014701,
0.2107,0.2108,0.01264,0.023625,0.0019044,0.022964,0.0010634,0.02279,0.0020321,0.019175,0.0022426,0.03047,0.0020934,0.031603,0.0018003,0.039722,0.0015214,0.039706,0.001403,
0.2145,0.2146,0.01284,0.022913,0.0017746,0.023529,0.0010594,0.016954,0.0020464,0.020632,0.0023674,0.028944,0.0021527,0.033055,0.001843,0.040321,0.0015431,0.037265,0.001355,
0.2184,0.2184,0.01304,0.023213,0.0018615,0.021935,0.00095071,0.021759,0.0018798,0.021707,0.0023709,0.026691,0.0021968,0.026922,0.0018227,0.037086,0.0015217,0.034241,0.0013172,
0.2222,0.2222,0.01324,0.024821,0.0018711,0.022151,0.0010528,0.016388,0.0018276,0.018739,0.00215,0.027168,0.0021232,0.026032,0.0017002,0.035651,0.0014793,0.034004,0.0013475,
0.226,0.226,0.01344,0.02422,0.0017845,0.020047,0.0010371,0.019051,0.0018931,0.017935,0.0021946,0.02851,0.0021354,0.026789,0.0017184,0.036145,0.001404,0.034851,0.0013515,
0.2297,0.2298,0.01364,0.024209,0.0018556,0.021757,0.0011369,0.017363,0.0019656,0.018385,0.0025377,0.024065,0.0021849,0.028483,0.0018695,0.034944,0.0015888,0.032808,0.001493,
0.2335,0.2336,0.01384,0.026647,0.0020902,0.021547,0.0011572,0.016785,0.0020916,0.023377,0.0024839,0.02597,0.0021311,0.027209,0.0017228,0.033164,0.0015684,0.033012,0.0013102,
0.2373,0.2373,0.01405,0.027455,0.0017122,0.022341,0.0010429,0.019445,0.0020028,0.015789,0.0022102,0.026889,0.0020398,0.026288,0.0017211,0.0351,0.0013777,0.034748,0.0012632,
0.2411,0.2411,0.01425,0.02553,0.0021171,0.0217,0.00113,0.017555,0.0021362,0.01939,0.0024108,0.026863,0.0022493,0.027343,0.0018696,0.033696,0.0015556,0.034194,0.0014576,
0.2448,0.2449,0.01445,0.022186,0.0018777,0.022341,0.001141,0.022725,0.0019244,0.016407,0.0023951,0.028759,0.0020429,0.027723,0.0018104,0.034007,0.0015559,0.035252,0.0013836,
0.2486,0.2486,0.01465,0.024826,0.0017994,0.023166,0.0011534,0.0195,0.001918,0.018751,0.0026105,0.029261,0.0022343,0.030561,0.0017923,0.03354,0.001501,0.032995,0.0014406,
0.2523,0.2524,0.01485,0.025341,0.0018821,0.022938,0.0010827,0.017888,0.0020598,0.021855,0.0023139,0.030931,0.0022453,0.02757,0.0018759,0.033389,0.0015598,0.032935,0.0013805,
0.2561,0.2561,0.01505,0.021876,0.0019036,0.023182,0.0012117,0.020849,0.0020827,0.026044,0.0024614,0.026436,0.0023728,0.026376,0.0019523,0.032063,0.0015529,0.035068,0.0015645,
0.2598,0.2598,0.01525,0.025003,0.0022324,0.022629,0.001308,0.023927,0.0023354,0.01983,0.002502,0.025308,0.0025923,0.026791,0.0021854,0.035885,0.0016031,0.035249,0.0016073,
0.2635,0.2636,0.01545,0.027527,0.0019655,0.023144,0.0011303,0.020026,0.0022146,0.027451,0.0026048,0.026963,0.0023984,0.024524,0.0019133,0.033218,0.0016917,0.033611,0.0013943,
0.2673,0.2673,0.01565,0.026824,0.0019724,0.0222,0.0011244,0.024978,0.0021512,0.024577,0.0027351,0.026819,0.0023053,0.031178,0.0020053,0.036676,0.001656,0.032944,0.0015819,
0.271,0.271,0.01585,0.025711,0.0021486,0.024253,0.0011601,0.022454,0.0021937,0.024912,0.0027015,0.029708,0.0024221,0.026506,0.0018803,0.033078,0.0016776,0.033127,0.0014847,
0.2747,0.2747,0.01605,0.029873,0.0022028,0.024651,0.0011568,0.023106,0.0023674,0.024553,0.0024483,0.026382,0.0023686,0.024835,0.0020425,0.034116,0.0017828,0.035611,0.0015263,
0.2784,0.2784,0.01625,0.026643,0.0022506,0.022972,0.0012518,0.019056,0.0020618,0.02613,0.0027794,0.032875,0.0024227,0.025453,0.002139,0.030987,0.0016173,0.031819,0.0015451,
0.282,0.2821,0.01645,0.027909,0.0020327,0.024478,0.0012342,0.02361,0.0021757,0.021094,0.0026427,0.028439,0.0025227,0.028864,0.0020616,0.032095,0.0017677,0.030953,0.0015043,
0.2857,0.2857,0.01665,0.023183,0.0021443,0.024397,0.0011612,0.0255,0.0021192,0.022495,0.0026097,0.027465,0.0022397,0.030383,0.0020791,0.032355,0.0018901,0.031691,0.0014494,
0.2894,0.2894,0.01685,0.029941,0.0019992,0.024744,0.0012312,0.024092,0.0023487,0.023615,0.0027176,0.026172,0.0026245,0.026917,0.0019747,0.033057,0.0017293,0.031519,0.0015242,
0.293,0.2931,0.01705,0.027637,0.0023074,0.024069,0.0011804,0.02555,0.002204,0.023815,0.0028511,0.027648,0.0025921,0.027924,0.002158,0.03469,0.0016601,0.032685,0.0015746,
0.2967,0.2967,0.01725,0.0259,0.0021407,0.024437,0.0012132,0.02307,0.0022517,0.026736,0.0024649,0.027852,0.0025492,0.029901,0.0020068,0.029979,0.0016966,0.03238,0.0015808,
0.3003,0.3004,0.01745,0.023987,0.0020469,0.024512,0.0012094,0.022132,0.002419,0.020272,0.0028628,0.025291,0.0024978,0.025144,0.0020429,0.031555,0.0018072,0.029635,0.0015724,
0.304,0.304,0.01765,0.027408,0.0022736,0.022806,0.0012758,0.0222,0.0024695,0.027313,0.0026871,0.02736,0.0024883,0.025561,0.0019818,0.033693,0.0016983,0.0302,0.0016777,
0.3076,0.3076,0.01784,0.025393,0.0023719,0.025375,0.001195,0.022074,0.0023405,0.020385,0.0024891,0.025107,0.0025177,0.031022,0.0021767,0.030982,0.0018631,0.030053,0.0015828,
0.3112,0.3112,0.01804,0.024778,0.0021189,0.022153,0.0012145,0.026006,0.0021726,0.025375,0.0025676,0.029095,0.0025575,0.027168,0.0021788,0.029027,0.001838,0.029876,0.001637,
0.3148,0.3149,0.01824,0.025186,0.0022748,0.024509,0.001343,0.021747,0.0022326,0.026137,0.0028057,0.028264,0.0025982,0.023312,0.0020758,0.030182,0.0018056,0.027268,0.0016552,
0.3184,0.3185,0.01843,0.024871,0.0021838,0.023721,0.0012351,0.024016,0.0024223,0.024154,0.002696,0.024738,0.0027017,0.026067,0.0022185,0.028513,0.0016962,0.025959,0.0016929,
0.322,0.322,0.01863,0.028078,0.0021307,0.022418,0.0012491,0.023266,0.0023017,0.021557,0.0028121,0.025122,0.0027065,0.024263,0.002179,0.028726,0.0019103,0.026257,0.0015519,
0.3256,0.3256,0.01883,0.026784,0.0021725,0.023899,0.0011805,0.023778,0.0023406,0.024761,0.0026397,0.026071,0.0025928,0.025869,0.0020009,0.02854,0.0017746,0.028178,0.0015736,
0.3292,0.3292,0.01902,0.023444,0.0023594,0.022683,0.0011931,0.01959,0.0024169,0.022171,0.0027283,0.025052,0.0025151,0.024348,0.0021192,0.027988,0.001947,0.026694,0.0016605,
0.3327,0.3328,0.01922,0.026485,0.0022926,0.023736,0.0012255,0.024887,0.0024264,0.021499,0.002649,0.028756,0.0023572,0.024081,0.0022232,0.027925,0.0017279,0.026954,0.0015644,
0.3363,0.3363,0.01941,0.028081,0.002006,0.026355,0.001318,0.02127,0.002379,0.019934,0.0026851,0.024429,0.0024715,0.02492,0.0021527,0.025679,0.0017222,0.026163,0.0015287,
0.3398,0.3399,0.01961,0.026153,0.0021876,0.02478,0.001223,0.021609,0.0022219,0.014896,0.0028495,0.021735,0.0025781,0.026581,0.0022894,0.026038,0.0017824,0.028438,0.0015525,
0.3434,0.3434,0.0198,0.024957,0.0022266,0.024871,0.0013384,0.02663,0.0022046,0.026227,0.0027958,0.023425,0.0025733,0.022868,0.0021747,0.028331,0.001787,0.027768,0.0016514,
0.3469,0.3469,0.01999,0.024038,0.0022118,0.023995,0.0012734,0.024572,0.0024339,0.024224,0.0028843,0.024489,0.002576,0.023602,0.0021294,0.026663,0.0018109,0.028331,0.0017137,
0.3504,0.3505,0.02019,0.02796,0.0022991,0.023623,0.0013742,0.029075,0.0024411,0.022495,0.0028184,0.025492,0.0026699,0.026945,0.0022732,0.029466,0.0019978,0.027843,0.0015634,
0.3539,0.354,0.02038,0.025423,0.0023486,0.024648,0.0012575,0.021648,0.0023147,0.02038,0.0027742,0.026209,0.002566,0.024587,0.0021138,0.025996,0.0017563,0.030427,0.001675,
0.3574,0.3575,0.02057,0.024744,0.002244,0.024964,0.0012914,0.027521,0.0024741,0.025266,0.0028934,0.022122,0.0025242,0.026687,0.0021484,0.029611,0.0018118,0.027689,0.0016311,
0.3609,0.361,0.02076,0.028767,0.0024243,0.023689,0.0012589,0.026229,0.002541,0.022926,0.0027017,0.026124,0.0025847,0.025978,0.0020963,0.02802,0.0016944,0.026619,0.0015187,
0.3644,0.3644,0.02095,0.024202,0.0024943,0.024313,0.0012664,0.02294,0.0023124,0.026855,0.0028809,0.026119,0.0026884,0.026309,0.0021639,0.028296,0.0019095,0.027174,0.0015036,
0.3679,0.3679,0.02114,0.026852,0.0022546,0.025251,0.001403,0.026472,0.0023154,0.025687,0.0028985,0.029162,0.0024272,0.026128,0.0022095,0.028073,0.0017526,0.026555,0.0015749,
0.3713,0.3714,0.02133,0.024837,0.0024102,0.024832,0.0014385,0.024812,0.0024452,0.022975,0.0027744,0.027571,0.0026249,0.025927,0.0023518,0.028961,0.00187,0.025454,0.0017271,
0.3748,0.3748,0.02152,0.027234,0.0024059,0.024448,0.0013504,0.024839,0.0025246,0.028164,0.0028694,0.025254,0.0027524,0.025227,0.0022767,0.028209,0.0016618,0.027058,0.0017773,
0.3782,0.3783,0.02171,0.028632,0.0023266,0.025938,0.0013305,0.024351,0.0024838,0.029366,0.0026206,0.030822,0.0025291,0.025246,0.0022628,0.022378,0.0019061,0.028013,0.0016291,
0.3817,0.3817,0.0219,0.02419,0.002335,0.024613,0.0013991,0.024204,0.0025313,0.023622,0.0026963,0.023608,0.0027278,0.025663,0.0021147,0.026113,0.0020084,0.024803,0.0018804,
0.3851,0.3851,0.02209,0.026222,0.0023085,0.024597,0.0013279,0.024812,0.0024879,0.021324,0.0028014,0.026009,0.0026012,0.022331,0.0021743,0.026986,0.0018042,0.023388,0.001445,
0.3885,0.3885,0.02228,0.025991,0.0024379,0.025603,0.0013889,0.025683,0.0025163,0.030034,0.0028371,0.024358,0.0026127,0.023872,0.002272,0.025827,0.0018559,0.025485,0.0016231,
0.3919,0.3919,0.02247,0.028124,0.0022649,0.025516,0.0013223,0.023873,0.0027305,0.022687,0.0030048,0.029643,0.0027008,0.025674,0.0020621,0.025265,0.0018975,0.027837,0.0015995,
0.3953,0.3953,0.02265,0.024656,0.0023192,0.027375,0.0013329,0.025643,0.0023291,0.024576,0.0029411,0.019385,0.0026987,0.025649,0.0022755,0.027908,0.0018894,0.026717,0.0018059,
0.3987,0.3987,0.02284,0.023262,0.0023404,0.026909,0.0011984,0.025511,0.0023785,0.026362,0.0028936,0.025416,0.0025544,0.025163,0.0020756,0.023836,0.0017316,0.027433,0.0016442,
0.4021,0.4021,0.02303,0.027607,0.0024438,0.026234,0.00126,0.024795,0.0024793,0.024031,0.0027708,0.024859,0.0025723,0.024738,0.002249,0.027128,0.0018725,0.02483,0.0017632,
0.4054,0.4054,0.02321,0.027676,0.0024802,0.026868,0.0013158,0.028336,0.0023643,0.02857,0.0029874,0.025888,0.0025954,0.026514,0.0020405,0.025698,0.0018945,0.02799,0.0017043,
0.4088,0.4088,0.0234,0.026262,0.0025144,0.027972,0.0012998,0.028266,0.0023272,0.025661,0.0030126,0.028886,0.0026872,0.027263,0.0021468,0.027767,0.0019968,0.025697,0.0017288,
0.4121,0.4121,0.02358,0.02172,0.0023339,0.027315,0.0012791,0.02022,0.0023851,0.028992,0.0027838,0.026574,0.0027246,0.027585,0.0022481,0.022514,0.0016849,0.023934,0.0017625,
0.4155,0.4155,0.02377,0.024862,0.0023463,0.026628,0.0013862,0.028184,0.0023829,0.024701,0.0028997,0.02752,0.0028293,0.025533,0.0021341,0.025297,0.0019444,0.027726,0.0017696,
0.4188,0.4188,0.02395,0.026462,0.0022448,0.026087,0.0012978,0.028893,0.0024853,0.031553,0.0028547,0.027629,0.0027101,0.027624,0.0021057,0.023872,0.0020383,0.026554,0.0016889,
0.4221,0.4221,0.02413,0.025951,0.002578,0.026999,0.0013605,0.030596,0.0025792,0.032196,0.0029295,0.022362,0.0026774,0.027352,0.0023217,0.023119,0.0019098,0.025769,0.0016363,
0.4254,0.4254,0.02432,0.027967,0.0029188,0.026514,0.0015085,0.027353,0.0029183,0.025841,0.0032896,0.025544,0.0032063,0.023744,0.0027212,0.025917,0.0024488,0.024467,0.0018418,
0.4287,0.4287,0.0245,0.030681,0.0026637,0.025717,0.0014714,0.023837,0.0029685,0.023099,0.0032744,0.025504,0.0032208,0.026233,0.0024653,0.022817,0.002221,0.024442,0.0020487,
0.432,0.432,0.02468,0.025199,0.0029924,0.02502,0.0015651,0.025505,0.0027648,0.028104,0.0037264,0.023869,0.0036467,0.026182,0.002973,0.029745,0.0023428,0.028464,0.0020134,
0.4352,0.4353,0.02486,0.024295,0.0032995,0.026242,0.0018774,0.028024,0.0033159,0.026549,0.0039832,0.021118,0.0033626,0.025308,0.0030386,0.018752,0.0025722,0.02464,0.0028553,
0.4385,0.4385,0.02504,0.022998,0.0035748,0.026823,0.0019693,0.024173,0.0039164,0.024325,0.0041268,0.022291,0.0036531,0.028775,0.0035197,0.028549,0.0027224,0.026257,0.0021703,
0.4417,0.4418,0.02522,0.024116,0.0036384,0.027629,0.0021955,0.027525,0.003879,0.025173,0.0049881,0.032227,0.0044117,0.025558,0.0037414,0.028618,0.0028689,0.025538,0.0025094,
0.445,0.445,0.0254,0.027234,0.0039898,0.026867,0.0020337,0.030925,0.0042154,0.022627,0.0045674,0.028259,0.0051186,0.030428,0.00374,0.026334,0.0033468,0.023158,0.0027555,
